user_id,date,conversion,sessions_duration,sessions_number
124,2024-06-29,0,18.369856392584282,4
125,2024-06-26,0,52.9596079434542,11
126,2024-06-25,0,24.94222511188461,6
127,2024-06-30,1,22.570407849287825,6
128,2024-06-27,1,42.60642893603469,6
129,2024-06-29,0,39.46938853557898,3
130,2024-06-28,0,32.38612906904139,4
131,2024-06-25,1,47.879770085279915,13
132,2024-06-25,1,23.49524818022342,6
133,2024-06-29,0,38.22219145987971,6
134,2024-06-30,0,39.16930805146636,9
135,2024-06-29,0,32.98744776286342,1
136,2024-06-24,0,29.951594351889764,4
137,2024-06-28,1,39.53147664062098,10
138,2024-06-29,1,27.202791617737006,11
139,2024-06-26,0,17.164121784486348,6
140,2024-06-30,0,34.075674000658616,7
141,2024-06-26,0,37.268966022143914,3
142,2024-06-29,0,29.31401292184611,8
143,2024-06-25,0,37.13870611903391,1
144,2024-06-28,1,53.673100286276835,4
145,2024-06-27,1,11.406951867826994,5
146,2024-06-29,1,34.2035480270728,3
147,2024-06-25,0,40.68928426231516,8
148,2024-06-28,0,39.25763031424157,3
149,2024-06-27,0,3.2165236936513892,5
150,2024-06-25,0,42.23513993288343,6
151,2024-06-24,0,14.74083245179348,3
152,2024-06-28,0,32.88838569422465,6
153,2024-06-27,1,20.025605443176758,6
154,2024-06-25,0,26.792721324868104,6
155,2024-06-29,0,27.128925894658636,4
156,2024-06-26,0,35.55622662862401,5
157,2024-06-30,0,43.73252453937269,7
158,2024-06-27,1,40.16815902451916,6
159,2024-06-30,0,50.14234586522883,6
160,2024-06-28,0,26.247323087910278,9
161,2024-06-25,0,32.67848623756298,2
162,2024-06-27,1,31.243908157257575,4
163,2024-06-28,0,46.682244444746296,6
164,2024-06-28,0,28.230118636273346,7
165,2024-06-30,0,30.114214316713273,5
166,2024-06-30,0,24.95532496779765,3
167,2024-06-30,0,38.41155996559172,3
168,2024-06-30,1,25.377441710405435,5
169,2024-06-28,0,21.383412979866577,8
170,2024-06-30,1,44.131881309055935,7
171,2024-06-27,0,12.71330621871159,4
172,2024-06-25,0,19.56024700203846,3
173,2024-06-24,1,38.517436537690365,5
174,2024-06-28,1,23.402545426359165,0
175,2024-06-28,0,26.333338443854377,0
176,2024-06-26,0,23.092118894645356,5
177,2024-06-26,1,10.42211196225064,2
178,2024-06-27,1,20.879459139328336,5
179,2024-06-27,0,33.921971549010124,3
180,2024-06-28,0,38.0417304571037,5
181,2024-06-27,0,32.2014512723576,5
182,2024-06-26,1,21.730171482598294,4
183,2024-06-28,1,26.7793553220026,4
184,2024-06-27,0,31.38563510423826,6
185,2024-06-29,0,40.06826227003374,7
186,2024-06-24,0,18.84257473652205,3
187,2024-06-24,1,25.489631618984816,9
188,2024-06-25,1,41.361282689461945,3
189,2024-06-28,0,15.818683858637357,6
190,2024-06-28,0,31.249030675414847,4
191,2024-06-28,0,27.78819117066096,1
192,2024-06-24,0,43.93057629665897,10
193,2024-06-29,0,20.45699325687609,5
194,2024-06-30,0,31.334261978757695,2
195,2024-06-29,1,17.526442779073932,6
196,2024-06-29,0,12.75586716201423,7
197,2024-06-27,0,26.423428436395973,3
198,2024-06-29,1,30.193401517290006,3
199,2024-06-28,1,28.098069952870862,7
200,2024-06-26,0,35.07059183798444,3
201,2024-06-25,0,32.8014050008972,8
202,2024-06-28,1,22.553445419465007,5
203,2024-06-27,0,42.91043160954374,9
204,2024-06-25,1,24.200002865968344,7
205,2024-06-29,0,18.14655788257157,2
206,2024-06-29,0,48.87630357627421,4
207,2024-06-28,1,36.083352410473786,4
208,2024-06-27,0,13.44080644502963,1
209,2024-06-27,0,30.18841499481845,4
210,2024-06-29,0,21.19692755615959,5
211,2024-06-27,0,29.201461803765728,4
212,2024-06-29,0,16.116316604418795,3
213,2024-06-28,1,36.60135440857203,7
214,2024-06-24,0,20.39294387851607,4
215,2024-06-25,0,31.024854501449347,4
216,2024-06-27,0,28.843845863936004,5
217,2024-06-27,0,35.1652968248318,6
218,2024-06-24,0,14.22705157552883,1
219,2024-06-26,0,27.625308074575454,5
220,2024-06-24,1,34.969620797103424,12
221,2024-06-24,0,36.423508771183336,7
222,2024-06-26,0,30.64193618386831,4
223,2024-06-26,0,37.12943044950953,4
224,2024-06-30,0,38.05323427409168,3
225,2024-06-24,1,41.181684006529395,8
226,2024-06-30,0,20.05114950910907,4
227,2024-06-25,0,39.14638999376774,4
228,2024-06-25,0,27.320570966523313,4
229,2024-06-27,0,29.99051774583966,7
230,2024-06-30,1,49.0442419065967,2
231,2024-06-30,0,40.76727730304376,11
232,2024-06-25,0,39.236391480047075,5
233,2024-06-27,1,29.50963544269433,2
234,2024-06-25,0,38.00896860744215,4
235,2024-06-27,0,35.07521993243891,10
236,2024-06-24,0,35.54149621233091,5
237,2024-06-29,1,37.91650936750689,4
238,2024-06-27,1,25.302020345956233,3
239,2024-06-26,0,18.263098026137747,4
240,2024-06-27,0,15.700297878788781,8
241,2024-06-28,0,44.330023721400465,7
242,2024-06-26,0,30.51225830180098,4
243,2024-06-27,0,30.557845819032295,1
244,2024-06-30,0,36.352993851030114,11
245,2024-06-27,0,42.49500526663674,2
246,2024-06-30,0,42.3830724783135,2
247,2024-06-27,0,31.616864957840477,4
248,2024-06-29,1,36.3735359959649,7
249,2024-06-30,0,31.15645621916402,8
250,2024-06-27,0,42.11865936735609,4
251,2024-06-30,0,35.022997415406884,5
252,2024-06-24,0,27.20762232941553,7
253,2024-06-26,0,16.452759333445584,3
254,2024-06-28,0,37.663920765305996,3
255,2024-06-28,0,28.03033769169441,1
256,2024-06-26,0,35.931885125019946,4
257,2024-06-29,0,29.09870766937316,1
258,2024-06-28,0,40.557326394290904,2
259,2024-06-25,1,28.102334783141565,5
260,2024-06-28,0,21.294004712308947,3
261,2024-06-27,1,42.22008485437144,3
262,2024-06-30,0,51.31565171578828,6
263,2024-06-30,0,28.761307571323986,5
264,2024-06-30,0,28.26665896839405,3
265,2024-06-27,0,21.51743294847858,4
266,2024-06-29,0,11.117137987247045,6
267,2024-06-29,0,24.22144140165643,4
268,2024-06-24,1,44.176483493890125,4
269,2024-06-27,1,27.508866547712348,7
270,2024-06-26,1,22.731177527765272,5
271,2024-06-28,1,20.968664647803553,5
272,2024-06-24,0,19.23730605227318,5
273,2024-06-25,0,23.097319011113942,6
274,2024-06-25,0,36.78863757718484,3
275,2024-06-24,0,26.5508223044837,3
276,2024-06-28,0,33.20926657595248,7
277,2024-06-24,0,35.796005701486365,4
278,2024-06-25,0,56.19428978913598,4
279,2024-06-29,0,36.64353685035604,4
280,2024-06-30,0,15.418329730660115,6
281,2024-06-30,0,22.280597212215113,8
282,2024-06-30,0,44.7439878229489,8
283,2024-06-26,0,34.20242053506652,1
284,2024-06-28,1,36.42179071275271,4
285,2024-06-28,0,52.21180679643939,5
286,2024-06-25,1,54.32904763121185,6
287,2024-06-28,1,27.787071910562855,6
288,2024-06-30,0,44.2753993744421,4
289,2024-06-28,0,10.833333935814775,5
290,2024-06-27,0,23.91673178519136,5
291,2024-06-29,1,38.39771819192184,2
292,2024-06-30,0,35.55210184115731,4
293,2024-06-25,0,35.381027219289344,5
294,2024-06-24,0,24.03146568566533,4
295,2024-06-25,0,10.965830731229577,4
296,2024-06-26,0,37.5288479350636,3
297,2024-06-25,0,40.80537290540986,2
298,2024-06-24,0,51.52909841760714,6
299,2024-06-24,0,40.8974067047002,2
300,2024-06-28,0,27.94700848824509,4
301,2024-06-26,0,19.676734829650908,3
302,2024-06-30,1,22.312347567296754,5
303,2024-06-24,0,26.795398588165156,4
304,2024-06-28,1,33.89773225229273,7
305,2024-06-28,0,30.617660494459166,4
306,2024-06-25,0,30.980274116432955,7
307,2024-06-28,0,36.038679735833696,2
308,2024-06-27,0,40.410601806216775,5
309,2024-06-28,1,12.761682762983156,7
310,2024-06-28,0,39.693052072182226,7
311,2024-06-30,0,29.158160197094823,7
312,2024-06-27,0,26.81351951991038,5
313,2024-06-26,0,36.67459363184959,3
314,2024-06-29,1,31.477819848840642,8
315,2024-06-26,0,28.167500948639372,8
316,2024-06-29,0,42.31687422446178,6
317,2024-06-28,0,31.48823307725212,2
318,2024-06-29,0,37.49495467495902,3
319,2024-06-25,0,24.94962997385242,2
320,2024-06-29,1,33.198968803863956,6
321,2024-06-27,0,36.816135209183415,7
322,2024-06-28,0,30.589503808369496,7
323,2024-06-24,0,26.996117008947902,4
324,2024-06-30,1,37.41258684423488,3
325,2024-06-28,0,27.693580866770812,4
326,2024-06-26,0,37.17671441714569,3
327,2024-06-25,0,27.868153111370443,6
328,2024-06-27,0,32.676198134285684,7
329,2024-06-27,0,29.341186508615323,2
330,2024-06-24,1,17.966801560632675,4
331,2024-06-26,0,30.053924840237087,2
332,2024-06-29,0,29.90935414919646,11
333,2024-06-30,0,29.164578039481167,4
334,2024-06-25,0,20.377868650806438,2
335,2024-06-30,0,22.994593299364464,4
336,2024-06-30,0,17.78803990830216,4
337,2024-06-28,0,23.00279909812412,2
338,2024-06-29,0,45.96982458461361,6
339,2024-06-27,0,36.20234317407933,6
340,2024-06-26,0,17.533776010480512,3
341,2024-06-28,1,27.7319721593166,6
342,2024-06-28,1,6.841641318042839,9
343,2024-06-29,0,30.950124554295257,8
344,2024-06-30,0,28.06204844349238,8
345,2024-06-30,0,44.549374075178704,7
346,2024-06-24,0,44.74830382939176,4
347,2024-06-29,0,31.946612405019664,6
348,2024-06-30,0,39.75815207134664,6
349,2024-06-26,0,37.804205508377855,5
350,2024-06-24,1,41.47475941904468,10
351,2024-06-30,0,40.49985451390731,5
352,2024-06-29,0,27.404199371067826,4
353,2024-06-25,0,25.413738366924154,2
354,2024-06-26,0,3.7246504979348636,4
355,2024-06-25,0,54.0107454102243,4
356,2024-06-28,0,34.52104131587863,6
357,2024-06-29,1,24.66695457367168,3
358,2024-06-26,1,18.634320232872213,7
359,2024-06-30,0,32.70228113764134,7
360,2024-06-25,1,43.26166541088125,10
361,2024-06-28,0,30.153242200124563,5
362,2024-06-26,0,22.49335696132148,4
363,2024-06-27,0,11.996767019022396,6
364,2024-06-25,1,27.63140942215824,7
365,2024-06-29,1,15.586138672952824,1
366,2024-06-29,0,20.798973448939886,1
367,2024-06-29,0,21.736560230925825,3
368,2024-06-30,0,34.4418781105985,9
369,2024-06-26,0,13.694926731942218,5
370,2024-06-26,1,42.089140172461455,7
371,2024-06-24,0,13.562283386627161,9
372,2024-06-26,0,32.90368370365333,10
373,2024-06-27,1,25.175552567696435,4
374,2024-06-29,0,43.742986490537106,3
375,2024-06-25,1,7.840422496729783,6
376,2024-06-29,1,43.99018100821951,8
377,2024-06-28,0,24.550004290649063,3
378,2024-06-30,0,27.191363798722485,7
379,2024-06-27,0,27.38097367248624,11
380,2024-06-27,0,22.916275025800417,3
381,2024-06-25,0,46.70081024491565,3
382,2024-06-29,1,40.99888094583202,7
383,2024-06-30,0,54.235595180253,8
384,2024-06-26,1,31.63021795445629,2
385,2024-06-30,0,37.302756647767964,3
386,2024-06-25,1,46.66936919215857,3
387,2024-06-30,0,45.14335517374089,7
388,2024-06-27,0,12.336334806169575,3
389,2024-06-30,0,21.672274005271873,3
390,2024-06-30,0,21.292991112144563,4
391,2024-06-30,0,33.81711122503225,2
392,2024-06-27,1,44.42056395729953,5
393,2024-06-26,0,41.648964675664715,3
394,2024-06-27,0,24.43193395815117,6
395,2024-06-28,0,33.03924211650751,5
396,2024-06-24,0,35.23605447087493,5
397,2024-06-28,0,33.92458865914858,9
398,2024-06-30,0,27.892033044390402,3
399,2024-06-27,0,53.00966904581753,7
400,2024-06-24,1,32.54421123840352,6
401,2024-06-24,0,43.35641976594267,5
402,2024-06-27,0,26.94426908403685,4
403,2024-06-30,0,29.874157235474915,2
404,2024-06-30,0,23.577436136216598,3
405,2024-06-28,1,12.521816854311933,6
406,2024-06-24,0,21.404956500488332,6
407,2024-06-26,1,18.78649986853067,3
408,2024-06-29,0,27.3773742102101,8
409,2024-06-26,1,29.1720786196432,0
410,2024-06-28,0,41.392960883588046,5
411,2024-06-26,0,33.15322007714756,8
412,2024-06-28,1,36.69260514334522,5
413,2024-06-28,0,19.245594746913945,5
414,2024-06-28,0,23.418806564959294,6
415,2024-06-26,0,27.413388021293528,5
416,2024-06-29,0,31.584274609019264,3
417,2024-06-25,1,16.573537729677536,5
418,2024-06-27,0,38.061354930617384,4
419,2024-06-27,0,30.58781204435064,2
420,2024-06-30,0,30.255989517058786,6
421,2024-06-28,0,52.10293280211552,1
422,2024-06-25,1,28.90087373816553,9
423,2024-06-30,1,35.46544356984914,7
424,2024-06-28,0,25.717193611734064,7
425,2024-06-29,0,31.600146619974005,8
426,2024-06-26,0,40.16767009786259,9
427,2024-06-24,0,30.30715453754538,8
428,2024-06-28,0,42.66191268361711,5
429,2024-06-26,0,26.926150310227957,3
430,2024-06-24,0,33.84637300139549,5
431,2024-06-27,0,10.690255487798467,8
432,2024-06-27,0,28.26791837821118,7
433,2024-06-25,0,23.514885646991495,6
434,2024-06-26,0,43.97228873658047,6
435,2024-06-24,1,44.47115875775256,5
436,2024-06-28,0,38.94521052839954,6
437,2024-06-27,0,26.567780432661927,4
438,2024-06-24,1,32.887794965983446,4
439,2024-06-28,1,23.07368791505794,6
440,2024-06-29,1,25.857298777826188,6
441,2024-06-26,0,30.183366382495002,5
442,2024-06-30,0,42.18626622437803,5
443,2024-06-28,0,25.992718498411673,5
444,2024-06-28,0,31.24875851777739,7
445,2024-06-27,0,46.33603037469828,2
446,2024-06-25,0,25.031589235322407,2
447,2024-06-27,0,36.00158608927791,6
448,2024-06-24,0,6.573470663478531,6
449,2024-06-28,0,37.35297541118506,3
450,2024-06-28,0,46.863623960563345,4
451,2024-06-25,0,23.754299694135767,5
452,2024-06-25,0,28.69968644276115,2
453,2024-06-24,1,26.770994214393248,7
454,2024-06-28,0,40.32282948759416,2
455,2024-06-25,1,33.18889307209748,5
456,2024-06-25,0,25.92738246194089,13
457,2024-06-25,0,26.20957841309241,7
458,2024-06-30,1,40.87316443663272,6
459,2024-06-24,0,20.340313664607855,8
460,2024-06-29,1,29.831119098094952,4
461,2024-06-26,0,11.490268400949788,7
462,2024-06-26,0,26.409763649915337,3
463,2024-06-30,1,35.39868657061434,2
464,2024-06-28,0,35.712993653963395,4
465,2024-06-29,0,18.08080582742602,5
466,2024-06-30,0,28.070649748843913,3
467,2024-06-28,0,45.53074783879442,3
468,2024-06-26,1,29.836525900804638,3
469,2024-06-26,1,30.063362547583257,4
470,2024-06-25,0,39.40252404318608,3
471,2024-06-25,1,37.89624883576426,5
472,2024-06-28,0,28.973847063974905,7
473,2024-06-24,1,25.478093297424394,14
474,2024-06-30,1,43.973755936519154,8
475,2024-06-28,0,20.64256950871655,2
476,2024-06-29,0,23.628674905566335,2
477,2024-06-30,1,29.698513062166914,2
478,2024-06-27,0,19.839032474721883,3
479,2024-06-29,0,23.452363415294457,3
480,2024-06-25,0,45.054223053431365,6
481,2024-06-25,0,29.447798939316083,4
482,2024-06-28,0,20.64331198394079,5
483,2024-06-24,0,27.163017296768444,1
484,2024-06-28,1,45.241510524094565,6
485,2024-06-30,1,37.70368130667505,4
486,2024-06-24,0,25.15577029339604,8
487,2024-06-25,0,42.47251356423067,6
488,2024-06-28,1,21.53698796695549,5
489,2024-06-26,1,31.06283617647416,4
490,2024-06-30,1,29.844375564091568,5
491,2024-06-29,0,32.71476806473434,7
492,2024-06-25,1,52.657522432957606,4
493,2024-06-30,0,27.442031833850965,4
494,2024-06-27,0,33.68349657674871,6
495,2024-06-26,0,42.78523530089376,7
496,2024-06-26,0,40.50098996171529,6
497,2024-06-30,0,40.93989417255707,3
498,2024-06-27,1,27.413467543148002,7
499,2024-06-28,0,26.837329628278365,6
500,2024-06-24,0,15.346619723749637,6
501,2024-06-26,1,35.3463214354218,4
502,2024-06-26,1,36.62990366703488,6
503,2024-06-26,0,11.737809479553047,5
504,2024-06-30,1,28.550209252748164,2
505,2024-06-30,0,17.862717474820116,3
506,2024-06-24,0,34.32287983543815,7
507,2024-06-30,0,35.959882817320306,6
508,2024-06-26,0,21.661964579518703,8
509,2024-06-29,1,17.83873592625454,7
510,2024-06-25,1,24.431536140748527,2
511,2024-06-30,1,32.7504139353653,4
512,2024-06-25,1,45.69105447095588,4
513,2024-06-24,0,15.868507232093485,8
514,2024-06-25,0,20.630204146632224,9
515,2024-06-26,1,10.477935684606898,5
516,2024-06-29,0,33.93510662167865,5
517,2024-06-30,0,43.86545529109796,5
518,2024-06-25,0,40.45397445152783,6
519,2024-06-24,0,29.940889995069995,9
520,2024-06-25,0,42.28723637765296,4
521,2024-06-28,1,35.379738002323855,5
522,2024-06-26,1,41.53540305871999,5
523,2024-06-28,0,40.21285474406824,4
524,2024-06-29,0,39.34658441844759,4
525,2024-06-29,0,23.567322839058765,7
526,2024-06-26,0,36.695857521631616,4
527,2024-06-28,1,22.323682395016323,6
528,2024-06-25,0,27.88714114638326,4
529,2024-06-24,0,45.789176558455054,8
530,2024-06-25,0,19.83916564765041,6
531,2024-06-30,1,32.52136639140686,4
532,2024-06-30,0,35.675897460969736,10
533,2024-06-25,0,22.125274313715977,7
534,2024-06-25,1,52.08572900387749,3
535,2024-06-24,0,39.99816958405991,5
536,2024-06-30,0,28.98365218894797,7
537,2024-06-28,0,36.15939019004511,6
538,2024-06-25,0,27.950414175584854,2
539,2024-06-25,0,27.800077310854636,6
540,2024-06-27,0,26.60216096677769,6
541,2024-06-30,0,24.972704985362142,5
542,2024-06-27,1,12.82864048335404,4
543,2024-06-28,0,14.245412075022529,11
544,2024-06-26,0,25.978251808902513,6
545,2024-06-24,0,22.55141849488737,2
546,2024-06-24,0,35.01488135063182,5
547,2024-06-26,1,23.45695901880668,5
548,2024-06-29,0,39.6916276729537,6
549,2024-06-28,0,20.89850530428555,6
550,2024-06-29,0,14.475777736872999,4
551,2024-06-30,0,31.600007665524107,5
552,2024-06-30,0,36.350236123166695,5
553,2024-06-26,1,45.844052727152494,5
554,2024-06-24,0,27.604325679721537,4
555,2024-06-25,0,23.457657631391847,2
556,2024-06-27,0,33.793570977637884,4
557,2024-06-29,0,52.992474905364716,5
558,2024-06-27,0,38.30298883261889,8
559,2024-06-30,0,29.455875666176787,2
560,2024-06-27,0,18.559965458988337,6
561,2024-06-26,0,41.716249545446345,1
562,2024-06-27,1,31.28636011564407,4
563,2024-06-30,1,24.84821612161096,6
564,2024-06-29,0,27.358134487635684,2
565,2024-06-26,0,14.179384278636944,5
566,2024-06-25,0,29.60324859423606,8
567,2024-06-29,0,19.23063647815532,3
568,2024-06-28,0,38.157615193723544,5
569,2024-06-25,0,15.643835433898001,5
570,2024-06-28,0,18.384894619584706,0
571,2024-06-26,0,32.50103839347833,11
572,2024-06-27,0,18.417338655723498,6
573,2024-06-25,0,15.663509057972067,8
574,2024-06-27,1,29.749695587738987,7
575,2024-06-29,1,57.54638622805286,3
576,2024-06-27,1,39.277863500844504,5
577,2024-06-26,1,31.842595302212903,7
578,2024-06-25,0,27.421072651191654,3
579,2024-06-26,0,35.30250959945391,4
580,2024-06-24,1,0.10042767699558652,10
581,2024-06-25,1,34.61526846032003,5
582,2024-06-24,0,35.010263263001264,5
583,2024-06-24,0,15.819534350310748,2
584,2024-06-29,0,30.602015461059615,5
585,2024-06-25,1,13.124841606077545,9
586,2024-06-24,0,22.601205412822853,4
587,2024-06-26,0,23.32324882496105,3
588,2024-06-27,1,32.99765559434164,2
589,2024-06-27,0,51.89641723066382,5
590,2024-06-25,0,35.9621950983839,8
591,2024-06-24,0,37.15330874905568,9
592,2024-06-25,1,12.537889368221794,5
593,2024-06-24,1,31.584565484064775,5
594,2024-06-30,0,11.096193145405255,3
595,2024-06-26,0,38.673450214913075,6
596,2024-06-26,0,43.30296292583492,6
597,2024-06-26,1,39.4267333904567,4
598,2024-06-27,1,40.74693894553972,6
599,2024-06-27,1,26.619577264543754,2
600,2024-06-24,0,32.33917306331389,5
601,2024-06-28,0,15.157175458616507,4
602,2024-06-26,1,23.139454106217077,7
603,2024-06-24,1,24.617391010968216,5
604,2024-06-29,0,40.69120658561329,2
605,2024-06-28,0,18.883059997316884,6
606,2024-06-27,0,8.632050873719756,4
607,2024-06-30,0,16.02475864348243,10
608,2024-06-27,1,23.91455994724754,6
609,2024-06-26,0,39.10655097317264,5
610,2024-06-29,0,16.65904086664503,2
611,2024-06-30,0,44.046228892687864,7
612,2024-06-25,0,28.059598802037705,6
613,2024-06-24,0,19.00883087797999,7
614,2024-06-28,0,28.2397183186792,2
615,2024-06-28,0,28.655649461078273,0
616,2024-06-24,1,50.613038180631804,7
617,2024-06-27,1,47.42912629182122,3
618,2024-06-25,0,43.28392082488466,5
619,2024-06-27,1,25.02787734085735,6
620,2024-06-29,0,52.021860828838484,5
621,2024-06-25,0,28.882719592763276,10
622,2024-06-30,1,24.71403146828056,5
623,2024-06-30,0,25.706771293789664,8
624,2024-06-28,1,51.90106903415755,3
625,2024-06-30,0,23.222967681383526,6
626,2024-06-27,1,40.42853663998316,3
627,2024-06-25,0,52.55849138475883,8
628,2024-06-24,0,16.390933296168267,8
629,2024-06-29,1,36.88477220150929,10
630,2024-06-28,0,54.856785666323646,6
631,2024-06-25,1,38.13819056775567,3
632,2024-06-26,0,36.22507282469605,2
633,2024-06-25,1,33.38593516351396,2
634,2024-06-26,1,33.23778227954432,4
635,2024-06-28,1,30.33250608695152,2
636,2024-06-28,0,29.3748541527416,3
637,2024-06-26,0,1.927094564004861,6
638,2024-06-26,1,21.936732874969884,6
639,2024-06-29,1,21.132430680904314,5
640,2024-06-25,0,23.166562747387484,9
641,2024-06-28,0,21.00879816448574,3
642,2024-06-26,0,29.21698995185416,7
643,2024-06-30,1,30.20305849218318,1
644,2024-06-29,0,24.632038304113927,5
645,2024-06-27,0,30.516113484129416,2
646,2024-06-30,1,11.84618370135589,6
647,2024-06-25,0,39.421285831975574,6
648,2024-06-30,0,21.311020430948755,8
649,2024-06-27,0,32.0908621672661,8
650,2024-06-30,0,13.611602617581543,3
651,2024-06-25,0,17.077275728465636,10
652,2024-06-30,0,3.0621882554352666,5
653,2024-06-30,1,42.49382912496657,5
654,2024-06-27,0,40.26891928872536,6
655,2024-06-30,0,38.93101370761664,4
656,2024-06-29,0,40.5354543338253,3
657,2024-06-24,1,40.45881021183111,3
658,2024-06-28,0,32.94332952447863,7
659,2024-06-29,0,20.368899922063143,7
660,2024-06-28,1,38.63883261260996,3
661,2024-06-28,0,17.72128034800826,5
662,2024-06-24,0,16.498175155665393,3
663,2024-06-24,0,36.774119180123506,4
664,2024-06-26,0,21.613761893343437,8
