user_id,date,conversion,sessions_duration,sessions_number
338,2024-06-28,1,19.356196448997196,8
339,2024-06-26,0,46.40256555033692,2
340,2024-06-30,1,58.58088775985051,6
341,2024-06-24,0,23.59861392151257,3
342,2024-06-26,1,17.696051891108567,1
343,2024-06-27,0,32.09675395833248,5
344,2024-06-24,0,29.91828881583719,11
345,2024-06-27,0,23.43829579401245,6
346,2024-06-24,0,14.432390980886709,5
347,2024-06-24,0,25.886282206683525,4
348,2024-06-25,1,42.9889586683012,3
349,2024-06-30,1,57.20089565659606,4
350,2024-06-26,0,45.044885076236014,9
351,2024-06-26,0,44.681602805897626,1
352,2024-06-27,1,9.499610064363218,5
353,2024-06-25,0,44.54726898605449,4
354,2024-06-27,1,17.33371729442701,2
355,2024-06-25,1,10.511851913277646,4
356,2024-06-26,1,37.17561376998106,5
357,2024-06-27,0,30.538222634637286,4
358,2024-06-26,0,36.60857428145908,4
359,2024-06-28,1,40.38676096532023,4
360,2024-06-30,0,62.938755501296825,6
361,2024-06-25,0,59.269205829160704,4
362,2024-06-30,1,41.72776208693614,7
363,2024-06-29,0,35.80012295309624,5
364,2024-06-29,1,17.81628235433113,5
365,2024-06-27,0,33.53709472094961,6
366,2024-06-29,0,17.568914647517197,4
367,2024-06-26,0,50.02998234278036,3
368,2024-06-28,1,29.86109400466797,3
369,2024-06-26,0,34.929327491672616,4
370,2024-06-30,0,22.885655096829407,6
371,2024-06-26,0,51.083340594538576,6
372,2024-06-26,0,50.34412750660318,5
373,2024-06-24,1,22.47404852287599,1
374,2024-06-28,1,53.401619198368124,3
375,2024-06-27,0,41.459798320633844,3
376,2024-06-29,0,18.686164982116924,2
377,2024-06-27,0,10.24424007269684,5
378,2024-06-25,0,12.417847829062772,2
379,2024-06-24,1,18.95352605573069,3
380,2024-06-25,0,30.391783071951384,1
381,2024-06-26,0,42.266778036541865,2
382,2024-06-25,0,40.1463672484936,4
383,2024-06-28,0,36.3773267550766,5
384,2024-06-24,0,18.929900289477054,4
385,2024-06-30,1,37.85554518010427,2
386,2024-06-30,1,34.95892361878032,5
387,2024-06-26,0,38.547568699347934,6
388,2024-06-28,1,37.97570020959212,4
389,2024-06-28,1,36.48524915127238,4
390,2024-06-27,0,32.51438900536054,4
391,2024-06-28,0,30.685365071012477,7
392,2024-06-24,0,43.168794098377674,5
393,2024-06-25,0,46.14627804649329,7
394,2024-06-29,1,17.15884787270796,7
395,2024-06-24,1,33.2540056931532,6
396,2024-06-28,0,22.697612512386304,2
397,2024-06-29,1,29.210392025214073,4
398,2024-06-25,0,39.780924683046905,5
399,2024-06-28,1,16.87657719864435,8
400,2024-06-26,1,29.12330157961827,4
401,2024-06-29,0,23.021166656702988,6
402,2024-06-25,0,35.2466065602187,5
403,2024-06-25,0,8.531548465325827,4
404,2024-06-28,0,45.07904650895985,3
405,2024-06-29,1,48.64263442705116,4
406,2024-06-26,1,20.276097021932365,9
407,2024-06-26,1,46.377130097275135,4
408,2024-06-26,0,25.894544967717387,3
409,2024-06-27,0,10.002711085731399,4
410,2024-06-27,1,31.227386850415563,2
411,2024-06-27,1,30.799072111748643,2
412,2024-06-26,0,33.576536594588546,8
413,2024-06-25,0,41.58261763719142,5
414,2024-06-30,1,31.719048695505364,4
415,2024-06-30,1,26.722895308390825,5
416,2024-06-24,1,37.085305478567115,3
417,2024-06-29,1,42.183556928771914,4
418,2024-06-25,1,42.01693248708868,5
419,2024-06-24,0,35.619742780022094,7
420,2024-06-29,0,44.82826230146699,2
421,2024-06-25,0,25.29142913796275,4
422,2024-06-30,0,20.039434664512918,3
423,2024-06-26,0,8.150773799321279,4
424,2024-06-30,0,36.664921871267225,2
425,2024-06-30,0,29.376368155619538,4
426,2024-06-30,1,33.47648962110215,5
427,2024-06-27,0,50.03845520797064,5
428,2024-06-28,1,44.50477234858381,4
429,2024-06-28,1,12.539585936570923,4
430,2024-06-29,0,15.194852640860159,6
431,2024-06-28,0,53.1898128853892,3
432,2024-06-27,0,44.662576912798684,3
433,2024-06-30,1,10.393740303008506,5
434,2024-06-27,0,28.510737144468187,4
435,2024-06-30,0,29.01981103650071,4
436,2024-06-25,1,36.84890684814246,7
437,2024-06-30,0,23.012421804734192,4
438,2024-06-24,1,31.768598428804353,1
439,2024-06-28,0,39.10661535031383,2
440,2024-06-25,0,39.913840538449435,5
441,2024-06-30,0,27.000097298009287,3
442,2024-06-27,1,37.42711001672068,3
443,2024-06-30,0,43.70438763371283,5
444,2024-06-28,1,48.5741455784732,8
445,2024-06-24,0,49.93288685283687,4
446,2024-06-29,1,33.705692460255996,4
447,2024-06-27,1,19.212152293662445,4
448,2024-06-26,0,31.704645286496053,4
449,2024-06-28,0,39.70255204279302,4
450,2024-06-29,0,53.61149418128072,7
451,2024-06-26,0,21.34651193583504,2
452,2024-06-26,1,49.04348384109263,6
453,2024-06-30,0,52.124699417640585,6
454,2024-06-29,0,36.24090955165286,2
455,2024-06-28,1,16.52329994316763,1
456,2024-06-28,1,31.07518007789568,3
457,2024-06-30,1,31.763850676398267,3
458,2024-06-26,0,42.44534787433686,3
459,2024-06-28,0,25.0031221550396,3
460,2024-06-30,0,2.707068088793889,5
461,2024-06-24,0,46.825654558740965,3
462,2024-06-29,0,25.007908953262657,4
463,2024-06-24,0,42.0694433147133,2
464,2024-06-30,0,35.34620079433758,7
465,2024-06-28,0,34.042093615495375,4
466,2024-06-30,1,35.44589098574136,4
467,2024-06-24,0,38.15566516187204,4
468,2024-06-28,1,19.63663899606606,0
469,2024-06-29,1,39.54056149663293,4
470,2024-06-29,1,42.419994881839166,5
471,2024-06-24,0,37.68172695004313,6
472,2024-06-28,1,41.956577446581605,7
473,2024-06-27,1,35.89479512658207,4
474,2024-06-27,0,21.067952182934555,1
475,2024-06-30,0,40.93051767411768,7
476,2024-06-26,0,25.719342183966354,8
477,2024-06-28,0,25.70988579586499,7
478,2024-06-30,0,44.75886545962899,5
479,2024-06-26,1,25.028365775895743,4
480,2024-06-30,0,32.411004758328566,3
481,2024-06-30,0,40.01990819508437,6
482,2024-06-29,1,49.86645962943338,7
483,2024-06-24,1,33.58567261464019,7
484,2024-06-29,0,49.21237236608957,2
485,2024-06-25,0,39.76447337829945,5
486,2024-06-28,1,36.47690495306897,2
487,2024-06-26,1,41.59654022783094,9
488,2024-06-27,1,41.73595649217826,5
489,2024-06-28,0,49.26549982987751,4
490,2024-06-27,1,27.516352894584884,5
491,2024-06-24,0,39.16414954915178,2
492,2024-06-30,0,35.87492112867581,2
493,2024-06-29,0,35.215004131186454,3
494,2024-06-30,0,32.93124496017588,4
495,2024-06-26,1,43.23616495601544,2
496,2024-06-24,0,36.059353808105676,3
497,2024-06-25,1,29.052943180502293,6
498,2024-06-25,1,33.742868359354034,2
499,2024-06-26,0,47.90283400636886,6
500,2024-06-28,0,48.04693368795716,2
501,2024-06-27,0,28.974620725383005,4
502,2024-06-30,0,17.918948684704354,5
503,2024-06-25,0,47.228477548815434,5
504,2024-06-25,0,40.095482233187816,5
505,2024-06-27,0,26.579258037962738,3
506,2024-06-29,0,32.80792887544957,4
507,2024-06-30,0,50.06107147981444,2
508,2024-06-25,0,50.551464867212985,2
509,2024-06-29,0,29.474781142946476,4
510,2024-06-25,1,47.68943351901251,6
511,2024-06-26,1,24.503862247056027,6
512,2024-06-26,0,53.75602526329294,6
513,2024-06-26,0,47.62303760530516,3
514,2024-06-27,1,44.690874258168414,2
515,2024-06-29,0,40.268268552591586,3
516,2024-06-29,0,11.150067284781265,8
517,2024-06-29,0,35.05296900625337,2
518,2024-06-26,0,53.15404578782706,5
519,2024-06-29,0,35.769322353143856,8
520,2024-06-26,0,27.95102274787748,5
521,2024-06-27,0,50.46025270749712,3
522,2024-06-29,0,9.127993209351448,5
523,2024-06-27,1,47.34829254802912,2
524,2024-06-27,1,20.013881793975564,8
525,2024-06-24,1,20.623091858743052,7
526,2024-06-24,0,33.61503336837004,4
527,2024-06-24,1,29.31055711539008,4
528,2024-06-25,0,40.28696394149097,7
529,2024-06-29,0,17.243274268940393,6
530,2024-06-27,0,32.05414625016875,6
531,2024-06-26,1,35.89828480113022,6
532,2024-06-24,0,45.94226568208362,6
533,2024-06-30,1,41.99639979032449,4
534,2024-06-30,0,38.96474197299275,1
535,2024-06-24,1,20.409185860237592,7
536,2024-06-25,0,22.44871626276828,6
537,2024-06-30,0,49.722288231779444,6
538,2024-06-30,1,61.802342691504855,4
539,2024-06-27,0,39.023674039750134,5
540,2024-06-30,0,46.90127388488231,6
541,2024-06-25,0,28.279468569359107,4
542,2024-06-25,1,34.04981490965017,7
543,2024-06-28,0,72.67909231409058,8
544,2024-06-24,0,45.193210533186004,2
545,2024-06-25,0,69.58677244125722,6
546,2024-06-30,1,48.25091379993067,4
547,2024-06-28,1,56.03270358684664,7
548,2024-06-25,0,28.7226273780529,5
549,2024-06-25,1,33.317029774594374,3
550,2024-06-27,1,30.445937770665623,8
551,2024-06-29,0,40.13467038073277,2
552,2024-06-29,0,27.369310338679774,4
553,2024-06-27,0,55.0491500529969,4
554,2024-06-30,0,41.26918279287317,5
555,2024-06-27,1,35.455964692296284,6
556,2024-06-24,0,26.143252806420158,4
557,2024-06-24,0,18.434761520962873,6
558,2024-06-27,0,23.957118150373113,5
559,2024-06-25,1,46.228749242936054,5
560,2024-06-27,0,35.99968186715923,5
561,2024-06-29,0,41.71084841712107,4
562,2024-06-29,0,35.913657338271896,1
563,2024-06-24,1,36.97642108030907,9
564,2024-06-27,1,33.743287552450155,3
565,2024-06-27,1,23.725872124897478,5
566,2024-06-27,0,21.8028151060022,11
567,2024-06-28,0,51.3149921207489,5
568,2024-06-29,1,43.479890298090424,1
569,2024-06-29,0,32.06667846579806,2
570,2024-06-26,1,36.51190311768634,4
571,2024-06-29,1,28.518969820626104,7
572,2024-06-26,1,32.33250038870367,6
573,2024-06-30,1,35.06175068170541,7
574,2024-06-27,0,35.91154704382613,4
575,2024-06-26,1,12.724193413534415,3
576,2024-06-25,0,35.359984532950854,3
577,2024-06-28,1,45.1166789006369,3
578,2024-06-30,1,24.666068474989505,5
579,2024-06-24,1,5.033127395985069,2
580,2024-06-25,0,30.296879554766235,5
581,2024-06-27,1,33.1428272189854,0
582,2024-06-24,0,55.09847032271771,3
583,2024-06-28,0,32.2811835891581,9
584,2024-06-26,0,40.099905906751744,7
585,2024-06-25,1,20.338091239192128,4
586,2024-06-29,0,43.6466856711719,2
587,2024-06-28,1,51.806282449805266,5
588,2024-06-26,0,11.16616495579623,4
589,2024-06-26,1,58.33815977591181,2
590,2024-06-30,0,18.703154226263045,11
591,2024-06-27,1,21.942685111419173,1
592,2024-06-26,0,28.077746116470358,1
593,2024-06-24,0,37.63234169168322,5
594,2024-06-24,1,40.00081450026238,8
595,2024-06-26,0,37.48314908427989,3
596,2024-06-28,1,36.68755276027131,2
597,2024-06-25,0,35.66522792451627,2
598,2024-06-26,1,33.47238106103384,7
599,2024-06-29,1,45.5507570725472,7
600,2024-06-25,0,29.470937984361903,9
601,2024-06-30,1,22.07173995350279,2
602,2024-06-30,0,45.432193274548496,2
603,2024-06-29,0,26.527914342538377,0
604,2024-06-29,0,14.649413084896196,5
605,2024-06-24,0,54.40659196769068,4
606,2024-06-28,0,26.11288323073226,12
607,2024-06-26,1,27.27043871013045,6
608,2024-06-25,0,22.709320720895274,4
609,2024-06-24,0,48.38647186746031,0
610,2024-06-27,0,33.189385811559276,6
611,2024-06-25,0,24.2157828219377,4
612,2024-06-30,0,37.80680216136218,7
613,2024-06-28,1,39.49528255363695,3
614,2024-06-25,1,26.96836418968392,5
615,2024-06-29,0,15.51251782313689,6
616,2024-06-30,0,55.15441646306306,5
617,2024-06-25,0,27.60126394440133,1
618,2024-06-30,1,36.37718455457115,4
619,2024-06-27,1,24.97043433794713,2
620,2024-06-30,0,53.526263112416494,3
621,2024-06-30,0,25.690727569213387,3
622,2024-06-29,0,38.686358132547696,1
623,2024-06-25,0,51.079486565406015,5
624,2024-06-25,0,27.718560675400617,5
625,2024-06-25,0,30.658763392106998,6
626,2024-06-29,0,19.72322465034576,1
627,2024-06-25,1,21.154679169913237,6
628,2024-06-27,0,34.18631661265037,3
629,2024-06-24,1,40.010190876508275,2
630,2024-06-26,1,48.152789049804916,3
631,2024-06-27,0,37.68472947473418,4
632,2024-06-25,1,20.958046049836632,4
633,2024-06-30,1,30.82903219211334,6
634,2024-06-29,0,48.51257443586822,6
635,2024-06-25,0,31.60011853245158,2
636,2024-06-28,1,33.44851218061218,4
637,2024-06-26,0,27.52636532707355,2
638,2024-06-27,0,46.03788081577451,3
639,2024-06-26,0,31.977645927589975,2
640,2024-06-28,1,35.55273338691351,8
641,2024-06-29,0,39.377763329770836,6
642,2024-06-24,0,36.07838016302054,7
643,2024-06-27,0,24.728426776458452,5
644,2024-06-27,0,29.399178654348205,4
645,2024-06-25,0,40.400206612445174,6
646,2024-06-29,0,13.086640165891879,6
647,2024-06-28,0,36.50106518393544,3
648,2024-06-24,0,15.97609012213768,5
649,2024-06-30,0,39.12457711904568,9
650,2024-06-25,1,23.025251152414143,4
651,2024-06-27,0,61.61154873895481,2
652,2024-06-25,1,33.641692629070796,5
653,2024-06-25,0,18.528965990216903,5
654,2024-06-27,0,17.82237922930301,2
655,2024-06-30,0,44.096965275858025,3
656,2024-06-29,0,18.00677321972642,7
657,2024-06-30,0,35.27423266944922,7
658,2024-06-28,0,34.58724740310767,3
659,2024-06-27,0,41.5174938175643,6
660,2024-06-30,0,19.209688731286285,3
661,2024-06-26,1,30.708268157595732,7
662,2024-06-25,1,25.63916119844368,4
663,2024-06-24,1,26.699034125853085,4
664,2024-06-25,0,66.2761257660901,11
